NOME,IDADE,CPF,CIDADE,ESTADO,PAIS,CPF
joao,"-2303,333333",423,joao,"3149,333333","5875,666667",joao
ana,"-2308,833333",424,ana,"3156,833333","5889,666667",ana
pedro,"-2314,333333",425,pedro,"3164,333333","5903,666667",pedro
joao,"-2319,833333",426,joao,"3171,833333","5917,666667",joao
ana,"-2325,333333",427,ana,"3179,333333","5931,666667",ana
pedro,"-2330,833333",428,pedro,"3186,833333","5945,666667",pedro
joao,"-2336,333333",429,joao,"3194,333333","5959,666667",joao
ana,"-2341,833333",430,ana,"3201,833333","5973,666667",ana
pedro,"-2347,333333",431,pedro,"3209,333333","5987,666667",pedro
joao,"-2352,833333",432,joao,"3216,833333","6001,666667",joao
ana,"-2358,333333",433,ana,"3224,333333","6015,666667",ana
pedro,"-2363,833333",434,pedro,"3231,833333","6029,666667",pedro
joao,"-2369,333333",435,joao,"3239,333333","6043,666667",joao
ana,"-2374,833333",436,ana,"3246,833333","6057,666667",ana
pedro,"-2380,333333",437,pedro,"3254,333333","6071,666667",pedro
joao,"-2385,833333",438,joao,"3261,833333","6085,666667",joao
ana,"-2391,333333",439,ana,"3269,333333","6099,666667",ana
pedro,"-2396,833333",440,pedro,"3276,833333","6113,666667",pedro
joao,"-2402,333333",441,joao,"3284,333333","6127,666667",joao
ana,"-2407,833333",442,ana,"3291,833333","6141,666667",ana
pedro,"-2413,333333",443,pedro,"3299,333333","6155,666667",pedro
joao,"-2418,833333",444,joao,"3306,833333","6169,666667",joao
ana,"-2424,333333",445,ana,"3314,333333","6183,666667",ana
pedro,"-2429,833333",446,pedro,"3321,833333","6197,666667",pedro
joao,"-2435,333333",447,joao,"3329,333333","6211,666667",joao
ana,"-2440,833333",448,ana,"3336,833333","6225,666667",ana
pedro,"-2446,333333",449,pedro,"3344,333333","6239,666667",pedro
joao,"-2451,833333",450,joao,"3351,833333","6253,666667",joao
ana,"-2457,333333",451,ana,"3359,333333","6267,666667",ana
pedro,"-2462,833333",452,pedro,"3366,833333","6281,666667",pedro
joao,"-2468,333333",453,joao,"3374,333333","6295,666667",joao
ana,"-2473,833333",454,ana,"3381,833333","6309,666667",ana
pedro,"-2479,333333",455,pedro,"3389,333333","6323,666667",pedro
joao,"-2484,833333",456,joao,"3396,833333","6337,666667",joao
ana,"-2490,333333",457,ana,"3404,333333","6351,666667",ana
pedro,"-2495,833333",458,pedro,"3411,833333","6365,666667",pedro
joao,"-2501,333333",459,joao,"3419,333333","6379,666667",joao
ana,"-2506,833333",460,ana,"3426,833333","6393,666667",ana
pedro,"-2512,333333",461,pedro,"3434,333333","6407,666667",pedro
joao,"-2517,833333",462,joao,"3441,833333","6421,666667",joao
ana,"-2523,333333",463,ana,"3449,333333","6435,666667",ana
pedro,"-2528,833333",464,pedro,"3456,833333","6449,666667",pedro
joao,"-2534,333333",465,joao,"3464,333333","6463,666667",joao
ana,"-2539,833333",466,ana,"3471,833333","6477,666667",ana
pedro,"-2545,333333",467,pedro,"3479,333333","6491,666667",pedro
joao,"-2550,833333",468,joao,"3486,833333","6505,666667",joao
ana,"-2556,333333",469,ana,"3494,333333","6519,666667",ana
pedro,"-2561,833333",470,pedro,"3501,833333","6533,666667",pedro
joao,"-2567,333333",471,joao,"3509,333333","6547,666667",joao
ana,"-2572,833333",472,ana,"3516,833333","6561,666667",ana
pedro,"-2578,333333",473,pedro,"3524,333333","6575,666667",pedro
joao,"-2583,833333",474,joao,"3531,833333","6589,666667",joao
ana,"-2589,333333",475,ana,"3539,333333","6603,666667",ana
pedro,"-2594,833333",476,pedro,"3546,833333","6617,666667",pedro
joao,"-2600,333333",477,joao,"3554,333333","6631,666667",joao
ana,"-2605,833333",478,ana,"3561,833333","6645,666667",ana
pedro,"-2611,333333",479,pedro,"3569,333333","6659,666667",pedro
joao,"-2616,833333",480,joao,"3576,833333","6673,666667",joao
ana,"-2622,333333",481,ana,"3584,333333","6687,666667",ana
pedro,"-2627,833333",482,pedro,"3591,833333","6701,666667",pedro
joao,"-2633,333333",483,joao,"3599,333333","6715,666667",joao
ana,"-2638,833333",484,ana,"3606,833333","6729,666667",ana
pedro,"-2644,333333",485,pedro,"3614,333333","6743,666667",pedro
joao,"-2649,833333",486,joao,"3621,833333","6757,666667",joao
ana,"-2655,333333",487,ana,"3629,333333","6771,666667",ana
pedro,"-2660,833333",488,pedro,"3636,833333","6785,666667",pedro
joao,"-2666,333333",489,joao,"3644,333333","6799,666667",joao
ana,"-2671,833333",490,ana,"3651,833333","6813,666667",ana
pedro,"-2677,333333",491,pedro,"3659,333333","6827,666667",pedro
joao,"-2682,833333",492,joao,"3666,833333","6841,666667",joao
ana,"-2688,333333",493,ana,"3674,333333","6855,666667",ana
pedro,"-2693,833333",494,pedro,"3681,833333","6869,666667",pedro
joao,"-2699,333333",495,joao,"3689,333333","6883,666667",joao
ana,"-2704,833333",496,ana,"3696,833333","6897,666667",ana
pedro,"-2710,333333",497,pedro,"3704,333333","6911,666667",pedro
joao,"-2715,833333",498,joao,"3711,833333","6925,666667",joao
ana,"-2721,333333",499,ana,"3719,333333","6939,666667",ana
pedro,"-2726,833333",500,pedro,"3726,833333","6953,666667",pedro
joao,"-2732,333333",501,joao,"3734,333333","6967,666667",joao
ana,"-2737,833333",502,ana,"3741,833333","6981,666667",ana
pedro,"-2743,333333",503,pedro,"3749,333333","6995,666667",pedro
joao,"-2748,833333",504,joao,"3756,833333","7009,666667",joao
ana,"-2754,333333",505,ana,"3764,333333","7023,666667",ana
pedro,"-2759,833333",506,pedro,"3771,833333","7037,666667",pedro
joao,"-2765,333333",507,joao,"3779,333333","7051,666667",joao
ana,"-2770,833333",508,ana,"3786,833333","7065,666667",ana
pedro,"-2776,333333",509,pedro,"3794,333333","7079,666667",pedro
joao,"-2781,833333",510,joao,"3801,833333","7093,666667",joao
ana,"-2787,333333",511,ana,"3809,333333","7107,666667",ana
pedro,"-2792,833333",512,pedro,"3816,833333","7121,666667",pedro
joao,"-2798,333333",513,joao,"3824,333333","7135,666667",joao
ana,"-2803,833333",514,ana,"3831,833333","7149,666667",ana
pedro,"-2809,333333",515,pedro,"3839,333333","7163,666667",pedro
joao,"-2814,833333",516,joao,"3846,833333","7177,666667",joao
ana,"-2820,333333",517,ana,"3854,333333","7191,666667",ana
pedro,"-2825,833333",518,pedro,"3861,833333","7205,666667",pedro
joao,"-2831,333333",519,joao,"3869,333333","7219,666667",joao
ana,"-2836,833333",520,ana,"3876,833333","7233,666667",ana
pedro,"-2842,333333",521,pedro,"3884,333333","7247,666667",pedro
joao,"-2847,833333",522,joao,"3891,833333","7261,666667",joao
ana,"-2853,333333",523,ana,"3899,333333","7275,666667",ana
pedro,"-2858,833333",524,pedro,"3906,833333","7289,666667",pedro
joao,"-2864,333333",525,joao,"3914,333333","7303,666667",joao
ana,"-2869,833333",526,ana,"3921,833333","7317,666667",ana
pedro,"-2875,333333",527,pedro,"3929,333333","7331,666667",pedro
joao,"-2880,833333",528,joao,"3936,833333","7345,666667",joao
ana,"-2886,333333",529,ana,"3944,333333","7359,666667",ana
pedro,"-2891,833333",530,pedro,"3951,833333","7373,666667",pedro
joao,"-2897,333333",531,joao,"3959,333333","7387,666667",joao
ana,"-2902,833333",532,ana,"3966,833333","7401,666667",ana
pedro,"-2908,333333",533,pedro,"3974,333333","7415,666667",pedro
joao,"-2913,833333",534,joao,"3981,833333","7429,666667",joao
ana,"-2919,333333",535,ana,"3989,333333","7443,666667",ana
pedro,"-2924,833333",536,pedro,"3996,833333","7457,666667",pedro
joao,"-2930,333333",537,joao,"4004,333333","7471,666667",joao
ana,"-2935,833333",538,ana,"4011,833333","7485,666667",ana
pedro,"-2941,333333",539,pedro,"4019,333333","7499,666667",pedro
joao,"-2946,833333",540,joao,"4026,833333","7513,666667",joao
ana,"-2952,333333",541,ana,"4034,333333","7527,666667",ana
pedro,"-2957,833333",542,pedro,"4041,833333","7541,666667",pedro
joao,"-2963,333333",543,joao,"4049,333333","7555,666667",joao
ana,"-2968,833333",544,ana,"4056,833333","7569,666667",ana
pedro,"-2974,333333",545,pedro,"4064,333333","7583,666667",pedro
joao,"-2979,833333",546,joao,"4071,833333","7597,666667",joao
ana,"-2985,333333",547,ana,"4079,333333","7611,666667",ana
pedro,"-2990,833333",548,pedro,"4086,833333","7625,666667",pedro
joao,"-2996,333333",549,joao,"4094,333333","7639,666667",joao
ana,"-3001,833333",550,ana,"4101,833333","7653,666667",ana
pedro,"-3007,333333",551,pedro,"4109,333333","7667,666667",pedro
joao,"-3012,833333",552,joao,"4116,833333","7681,666667",joao
ana,"-3018,333333",553,ana,"4124,333333","7695,666667",ana
pedro,"-3023,833333",554,pedro,"4131,833333","7709,666667",pedro
joao,"-3029,333333",555,joao,"4139,333333","7723,666667",joao
ana,"-3034,833333",556,ana,"4146,833333","7737,666667",ana
pedro,"-3040,333333",557,pedro,"4154,333333","7751,666667",pedro
joao,"-3045,833333",558,joao,"4161,833333","7765,666667",joao
ana,"-3051,333333",559,ana,"4169,333333","7779,666667",ana
pedro,"-3056,833333",560,pedro,"4176,833333","7793,666667",pedro
joao,"-3062,333333",561,joao,"4184,333333","7807,666667",joao
ana,"-3067,833333",562,ana,"4191,833333","7821,666667",ana
pedro,"-3073,333333",563,pedro,"4199,333333","7835,666667",pedro
joao,"-3078,833333",564,joao,"4206,833333","7849,666667",joao
ana,"-3084,333333",565,ana,"4214,333333","7863,666667",ana
pedro,"-3089,833333",566,pedro,"4221,833333","7877,666667",pedro
joao,"-3095,333333",567,joao,"4229,333333","7891,666667",joao
ana,"-3100,833333",568,ana,"4236,833333","7905,666667",ana
pedro,"-3106,333333",569,pedro,"4244,333333","7919,666667",pedro
joao,"-3111,833333",570,joao,"4251,833333","7933,666667",joao
ana,"-3117,333333",571,ana,"4259,333333","7947,666667",ana
pedro,"-3122,833333",572,pedro,"4266,833333","7961,666667",pedro
joao,"-3128,333333",573,joao,"4274,333333","7975,666667",joao
ana,"-3133,833333",574,ana,"4281,833333","7989,666667",ana
pedro,"-3139,333333",575,pedro,"4289,333333","8003,666667",pedro
joao,"-3144,833333",576,joao,"4296,833333","8017,666667",joao
ana,"-3150,333333",577,ana,"4304,333333","8031,666667",ana
pedro,"-3155,833333",578,pedro,"4311,833333","8045,666667",pedro
joao,"-3161,333333",579,joao,"4319,333333","8059,666667",joao
ana,"-3166,833333",580,ana,"4326,833333","8073,666667",ana
pedro,"-3172,333333",581,pedro,"4334,333333","8087,666667",pedro
joao,"-3177,833333",582,joao,"4341,833333","8101,666667",joao
ana,"-3183,333333",583,ana,"4349,333333","8115,666667",ana
pedro,"-3188,833333",584,pedro,"4356,833333","8129,666667",pedro
joao,"-3194,333333",585,joao,"4364,333333","8143,666667",joao
ana,"-3199,833333",586,ana,"4371,833333","8157,666667",ana
pedro,"-3205,333333",587,pedro,"4379,333333","8171,666667",pedro
joao,"-3210,833333",588,joao,"4386,833333","8185,666667",joao
ana,"-3216,333333",589,ana,"4394,333333","8199,666667",ana
pedro,"-3221,833333",590,pedro,"4401,833333","8213,666667",pedro
joao,"-3227,333333",591,joao,"4409,333333","8227,666667",joao
ana,"-3232,833333",592,ana,"4416,833333","8241,666667",ana
pedro,"-3238,333333",593,pedro,"4424,333333","8255,666667",pedro
joao,"-3243,833333",594,joao,"4431,833333","8269,666667",joao
ana,"-3249,333333",595,ana,"4439,333333","8283,666667",ana
pedro,"-3254,833333",596,pedro,"4446,833333","8297,666667",pedro
joao,"-3260,333333",597,joao,"4454,333333","8311,666667",joao
ana,"-3265,833333",598,ana,"4461,833333","8325,666667",ana
pedro,"-3271,333333",599,pedro,"4469,333333","8339,666667",pedro
joao,"-3276,833333",600,joao,"4476,833333","8353,666667",joao
ana,"-3282,333333",601,ana,"4484,333333","8367,666667",ana
pedro,"-3287,833333",602,pedro,"4491,833333","8381,666667",pedro
joao,"-3293,333333",603,joao,"4499,333333","8395,666667",joao
ana,"-3298,833333",604,ana,"4506,833333","8409,666667",ana
pedro,"-3304,333333",605,pedro,"4514,333333","8423,666667",pedro
joao,"-3309,833333",606,joao,"4521,833333","8437,666667",joao
ana,"-3315,333333",607,ana,"4529,333333","8451,666667",ana
pedro,"-3320,833333",608,pedro,"4536,833333","8465,666667",pedro
joao,"-3326,333333",609,joao,"4544,333333","8479,666667",joao
ana,"-3331,833333",610,ana,"4551,833333","8493,666667",ana
pedro,"-3337,333333",611,pedro,"4559,333333","8507,666667",pedro
joao,"-3342,833333",612,joao,"4566,833333","8521,666667",joao
ana,"-3348,333333",613,ana,"4574,333333","8535,666667",ana
pedro,"-3353,833333",614,pedro,"4581,833333","8549,666667",pedro
joao,"-3359,333333",615,joao,"4589,333333","8563,666667",joao
ana,"-3364,833333",616,ana,"4596,833333","8577,666667",ana
pedro,"-3370,333333",617,pedro,"4604,333333","8591,666667",pedro
joao,"-3375,833333",618,joao,"4611,833333","8605,666667",joao
ana,"-3381,333333",619,ana,"4619,333333","8619,666667",ana
pedro,"-3386,833333",620,pedro,"4626,833333","8633,666667",pedro
joao,"-3392,333333",621,joao,"4634,333333","8647,666667",joao
ana,"-3397,833333",622,ana,"4641,833333","8661,666667",ana
pedro,"-3403,333333",623,pedro,"4649,333333","8675,666667",pedro
joao,"-3408,833333",624,joao,"4656,833333","8689,666667",joao
ana,"-3414,333333",625,ana,"4664,333333","8703,666667",ana
pedro,"-3419,833333",626,pedro,"4671,833333","8717,666667",pedro
joao,"-3425,333333",627,joao,"4679,333333","8731,666667",joao
ana,"-3430,833333",628,ana,"4686,833333","8745,666667",ana
pedro,"-3436,333333",629,pedro,"4694,333333","8759,666667",pedro
joao,"-3441,833333",630,joao,"4701,833333","8773,666667",joao
ana,"-3447,333333",631,ana,"4709,333333","8787,666667",ana
pedro,"-3452,833333",632,pedro,"4716,833333","8801,666667",pedro
joao,"-3458,333333",633,joao,"4724,333333","8815,666667",joao
ana,"-3463,833333",634,ana,"4731,833333","8829,666667",ana
pedro,"-3469,333333",635,pedro,"4739,333333","8843,666667",pedro
joao,"-3474,833333",636,joao,"4746,833333","8857,666667",joao
ana,"-3480,333333",637,ana,"4754,333333","8871,666667",ana
pedro,"-3485,833333",638,pedro,"4761,833333","8885,666667",pedro
joao,"-3491,333333",639,joao,"4769,333333","8899,666667",joao
ana,"-3496,833333",640,ana,"4776,833333","8913,666667",ana
pedro,"-3502,333333",641,pedro,"4784,333333","8927,666667",pedro
joao,"-3507,833333",642,joao,"4791,833333","8941,666667",joao
ana,"-3513,333333",643,ana,"4799,333333","8955,666667",ana
pedro,"-3518,833333",644,pedro,"4806,833333","8969,666667",pedro
joao,"-3524,333333",645,joao,"4814,333333","8983,666667",joao
ana,"-3529,833333",646,ana,"4821,833333","8997,666667",ana
pedro,"-3535,333333",647,pedro,"4829,333333","9011,666667",pedro
joao,"-3540,833333",648,joao,"4836,833333","9025,666667",joao
ana,"-3546,333333",649,ana,"4844,333333","9039,666667",ana
pedro,"-3551,833333",650,pedro,"4851,833333","9053,666667",pedro
joao,"-3557,333333",651,joao,"4859,333333","9067,666667",joao
ana,"-3562,833333",652,ana,"4866,833333","9081,666667",ana
pedro,"-3568,333333",653,pedro,"4874,333333","9095,666667",pedro
joao,"-3573,833333",654,joao,"4881,833333","9109,666667",joao
ana,"-3579,333333",655,ana,"4889,333333","9123,666667",ana
pedro,"-3584,833333",656,pedro,"4896,833333","9137,666667",pedro
joao,"-3590,333333",657,joao,"4904,333333","9151,666667",joao
ana,"-3595,833333",658,ana,"4911,833333","9165,666667",ana
pedro,"-3601,333333",659,pedro,"4919,333333","9179,666667",pedro
joao,"-3606,833333",660,joao,"4926,833333","9193,666667",joao
ana,"-3612,333333",661,ana,"4934,333333","9207,666667",ana
pedro,"-3617,833333",662,pedro,"4941,833333","9221,666667",pedro
joao,"-3623,333333",663,joao,"4949,333333","9235,666667",joao
ana,"-3628,833333",664,ana,"4956,833333","9249,666667",ana
pedro,"-3634,333333",665,pedro,"4964,333333","9263,666667",pedro
joao,"-3639,833333",666,joao,"4971,833333","9277,666667",joao
ana,"-3645,333333",667,ana,"4979,333333","9291,666667",ana
pedro,"-3650,833333",668,pedro,"4986,833333","9305,666667",pedro
joao,"-3656,333333",669,joao,"4994,333333","9319,666667",joao
ana,"-3661,833333",670,ana,"5001,833333","9333,666667",ana
pedro,"-3667,333333",671,pedro,"5009,333333","9347,666667",pedro
joao,"-3672,833333",672,joao,"5016,833333","9361,666667",joao
ana,"-3678,333333",673,ana,"5024,333333","9375,666667",ana
pedro,"-3683,833333",674,pedro,"5031,833333","9389,666667",pedro
joao,"-3689,333333",675,joao,"5039,333333","9403,666667",joao
ana,"-3694,833333",676,ana,"5046,833333","9417,666667",ana
pedro,"-3700,333333",677,pedro,"5054,333333","9431,666667",pedro
joao,"-3705,833333",678,joao,"5061,833333","9445,666667",joao
ana,"-3711,333333",679,ana,"5069,333333","9459,666667",ana
pedro,"-3716,833333",680,pedro,"5076,833333","9473,666667",pedro
joao,"-3722,333333",681,joao,"5084,333333","9487,666667",joao
ana,"-3727,833333",682,ana,"5091,833333","9501,666667",ana
pedro,"-3733,333333",683,pedro,"5099,333333","9515,666667",pedro
joao,"-3738,833333",684,joao,"5106,833333","9529,666667",joao
ana,"-3744,333333",685,ana,"5114,333333","9543,666667",ana
pedro,"-3749,833333",686,pedro,"5121,833333","9557,666667",pedro
joao,"-3755,333333",687,joao,"5129,333333","9571,666667",joao
ana,"-3760,833333",688,ana,"5136,833333","9585,666667",ana
pedro,"-3766,333333",689,pedro,"5144,333333","9599,666667",pedro
joao,"-3771,833333",690,joao,"5151,833333","9613,666667",joao
ana,"-3777,333333",691,ana,"5159,333333","9627,666667",ana
pedro,"-3782,833333",692,pedro,"5166,833333","9641,666667",pedro
joao,"-3788,333333",693,joao,"5174,333333","9655,666667",joao
ana,"-3793,833333",694,ana,"5181,833333","9669,666667",ana
pedro,"-3799,333333",695,pedro,"5189,333333","9683,666667",pedro
joao,"-3804,833333",696,joao,"5196,833333","9697,666667",joao
ana,"-3810,333333",697,ana,"5204,333333","9711,666667",ana
pedro,"-3815,833333",698,pedro,"5211,833333","9725,666667",pedro
joao,"-3821,333333",699,joao,"5219,333333","9739,666667",joao
ana,"-3826,833333",700,ana,"5226,833333","9753,666667",ana
pedro,"-3832,333333",701,pedro,"5234,333333","9767,666667",pedro
joao,"-3837,833333",702,joao,"5241,833333","9781,666667",joao
ana,"-3843,333333",703,ana,"5249,333333","9795,666667",ana
pedro,"-3848,833333",704,pedro,"5256,833333","9809,666667",pedro
joao,"-3854,333333",705,joao,"5264,333333","9823,666667",joao
ana,"-3859,833333",706,ana,"5271,833333","9837,666667",ana
pedro,"-3865,333333",707,pedro,"5279,333333","9851,666667",pedro
joao,"-3870,833333",708,joao,"5286,833333","9865,666667",joao
ana,"-3876,333333",709,ana,"5294,333333","9879,666667",ana
pedro,"-3881,833333",710,pedro,"5301,833333","9893,666667",pedro
joao,"-3887,333333",711,joao,"5309,333333","9907,666667",joao
ana,"-3892,833333",712,ana,"5316,833333","9921,666667",ana
pedro,"-3898,333333",713,pedro,"5324,333333","9935,666667",pedro
joao,"-3903,833333",714,joao,"5331,833333","9949,666667",joao
ana,"-3909,333333",715,ana,"5339,333333","9963,666667",ana
pedro,"-3914,833333",716,pedro,"5346,833333","9977,666667",pedro
